ROWNUM;VEHICLE_NUM;FULL_NAME;BLANK_NUM;VEHICLE_BRAND_MODEL;INN;OGRN;
15992;"Н718МХ197";"МИРЗОЯН ГЕННАДИЙ МИХАЙЛОВИЧ";"МСК 008131";"FORD MONDEO";"773200549333";"311774624900982";
15993;"Н021МА177";"Пинсон Илья Тимофеевич";"МСК 008121";"Toyota RAV 4";"772818937954";"311774624900495";
15994;"Р927ВК197";"Боровский Николай Григорьевич";"МСК 008173";"FORD MONDEO";"773709936409";"311774623700131";
15995;"Н012ВА197";"ПАПЯН БАГРАТ АРШАКОВИЧ";"МСК 008188";"NISSAN NOTE 1.4KOMFORT";"774331229836";"311774604001220";
15996;"Р334ТО197";"Маклецов Владислав Александрович";"МСК 018587";"RENAULT SR";"770701190603";"308770000430007";
15997;"Н025НВ197";"ПОНАМАРЕВ СЕРГЕЙ АЛЕКСЕЕВИч";"МСК 008210";"KIA CEED ED";"773720916614";"310774622100391";
15998;"Е507ОС197";"ООО ТАКСИ";"МСК 008217";"PEUGEOT PARTNER";"7714526095";"1037789018849";
15999;"Т176ОО197";"ООО ТЕРРА СЕРВИС";"МСК 008222";"Chevrolet Cruze";"7729650426";"1107746123649";
16000;"М073ОЕ197";"ООО Олимпиус";"МСК 008228";"CHEVROLET LACETTI (J200)";"7736626047";"5107746037251";
16001;"Р610ОР197";"ООО Горожанин плюс";"МСК 008244";"CHEVROLET KLAN J200LACETTI";"7733698371";"1097746239326";
16002;"Р548ОР197";"ООО Горожанин плюс";"МСК 008249";"CHEVROLET KLAN J200 LACETTI";"7733698371";"1097746239326";
16003;"Р913ОО197";"ООО Автостандарт";"МСК 008296";"SKODA OCTAVIA";"7727658557";"1087746947782";
16004;"Р973НВ197";"АГАПОВА ОЛЬГА ВЛАДИМИРОВНА";"МСК 008313";"HYUNDAI GRAND STAREX";"772577666448";"311774624500897";
16005;"М690ТР199";"ДЕМИДОВ ВИТАЛИЙ ИГОРЕВИЧ";"МСК 008316";"KIA YED (SEYE'D)";"772439737782";"310774625800072";
16006;"М320МВ46";"Вознесенский Олег Георгиевич";"МСК 008337";"Mazda 6";"460501480702";"311463324800030";
16007;"Е909ОО197";"ЗЕРНОВ ОЛЕГ ИГОРЕВИЧ";"МСК 008354";"VOLKSWAGEN POLO";"771307786319";"311774626300454";
16008;"К542КС190";"Арутюнян Месроп Мнацаканович";"МСК 008347";"BMW 523IA(DL48)";"500308148028";"311500324100030";
16009;"Е723ТМ97";"Маркин Виктор Константинович";"МСК 008395";"VAZ 2102";"773463780727";"311774611900722";
16010;"Т751ТА150";"Подкопалов Василий Михайлович";"МСК 008400";"RENAULT LOGAN SR";"500803655424";"311504723600092";
16011;"Н229ОА197";"СЕРГЕЕВ КИРИЛЛ ВЯЧЕСЛАВОВИЧ";"МСК 008410";"BMW 523";"770501302743";"311774625501009";
16012;"Е936ВР197";"Бурдаев Денис Алексеевич";"МСК 008426";"Hyundai Sonata";"772576907482";"310774611001726";
16013;"С245НС177";"Абдуллин Карим Хайдярович";"МСК 008415";"NISSAN ALMERA 1.6 RE";"773306146091";"308774632401073";
16014;"О407НР197";"Сафронов Максим Евгеньевич";"МСК 008429";"Hyundai Accent";"772446288489";"308774625601099";
16015;"У869АА77";"Бугаенко Александр Иванович";"МСК 024976";"HYUNDAI GRAND STAREX";"773512063500";"308770000024407";
16016;"У941ВМ190";"ШЕРСТОБИТОВ ЮРИЙ НИКОЛАЕВИЧ";"МСК 008475";"TOYOTA AVENSIS";"504792708767";"309504704700036";
16017;"К099МХ197";"Тощев Алексей Анатольевич";"МСК 008482";"CITROEN BERLINGO";"502401826063";"310774632600739";
16018;"Е505ЕУ197";"Кудрявцев Евгений Петрович";"МСК 008486";"Renault SR";"773409560233";"311774626300692";
16019;"Е655ХХ199";"Васильев Антон Алексеевич";"МСК 008494";"Renault Logan SR";"773422264882";"311774626300595";
16020;"Н907ОМ199";"МАЧИТАДЗЕ НУГЗАР ГЕОРГИЕВИЧ";"МСК 008503";"MITSUBISHI LANCER 1.6STW";"773400994282";"311774624501180";
16021;"О294НТ197";"БУЧНЕВ МИХАИЛ ЯКОВЛЕВИЧ";"МСК 008515";"LADA 211540";"771579871289";"311774610101771";
16022;"О109ЕХ197";"Исмонов Фуркат Мансурович";"МСК 008523";"DAEWOO NEXIA";"772405288507";"310774606900898";
16023;"К703РВ190";"Оганесян Гарник Владимирович";"МСК 008519";"NISSAN ALMERA CLASSIC 1.6 PE";"500117701876";"311500120600013";
16024;"Р506МЕ197";"Марданов Аламдар Ахмед оглы";"МСК 008533";"RENAULT LOGAN SR";"772504833016";"310774633500588";
16025;"К739ОА197";"КУБРАКОВ АЛЕКСАНДР ВЯЧЕСЛАВОВИЧ";"МСК 008540";"HYUNDAI GRAND STAREX";"773571240550";"31177462500360";
16026;"А578ХО197";"САПРЫКИН АЛЕКСАНДР НИКОЛАЕВИЧ";"МСК 020697";"CHEVROLET LACETTI KLAN/J200";"773712293701";"308774633700880";
16027;"Т527ОО197";"СМЕТАНСКИЙ ВИКТОР МИХАЙЛОВИЧ";"МСК 008630";"FORD FOCUS";"772901527865";"304770000135911";
16028;"К140НА197";"ООО Ритм жизни";"МСК 008647";"Renault FLUENCE";"7714636130";"1067746273198";
16029;"С250ОС197";"ООО Третий Элемент";"МСК 008650";"RENAULT LATITUDE";"7726557161";"1067761452692";
16030;"Р795ОО197";"ООО ЛЕГАРОН";"МСК 008655";"HYUNDAI ELANTRA 1.6GLSMT";"7724784440";"1117746242162";
16031;"Р785ОО197";"ООО ЛЕГАРОН";"МСК 008660";"HYUNDAI ELANTRA 1.6GLSMT";"7724784440";"1117746242162";
16032;"В675НР197";"ООО ПАТП-72";"МСК 008666";"Chevrolet LANOS";"7715846595";"1117746012779";
16033;"Т537АО199";"ООО ПАТП-72";"МСК 008671";"Chevrolet LANOS";"7715846595";"1117746012779";
16034;"А158ОС197";"Гулин  Денис Владимирович";"МСК 008676";"Nissan Tiida 1.6komfort";"771877933773";"311774625600330";
16035;"К331МК199";"Королев Олег Витальевич";"МСК 008679";"Renault Logan SR";"772195161460";"310774629200025";
16036;"У550ОВ197";"Чистов Виктор Георгиевич";"МСК 008696";"CHEVROLET KLAN (J200/CHEVROLET)";"772152893405";"311774626201372";
16037;"Х798ОЕ197";"ТОВАРКОВ ДМИТРИЙ ВИТАЛЬЕВИЧ";"МСК 008685";"CHEVROLET KLAN J200/CHEVROLETL";"771811137481";"311774625200762";
16038;"Е982ОС197";"ООО ТАКСИ";"МСК 008707";"PEUGEOT PARTNER";"7714526095";"1037789018849";
16039;"Х919ОР197";"ООО ФАЭТОН";"МСК 008733";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807";
16040;"Х905ОР197";"ООО ФАЭТОН";"МСК 008738";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807";
16041;"Х916ОР197";"ООО ФАЭТОН";"МСК 008743";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807";
16042;"Х912ОР197";"ООО ФАЭТОН";"МСК 008748";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807";
16043;"М858РК197";"Залиев Саид Сайдаминович";"МСК 014505";"Renault SR";"772850427490";"311774626900122";
16044;"Т429МС197";"Зайковский  Вячеслав Викторович";"МСК 008777";"FORD MONDEO";"772471887479";"310774632100466";
16045;"Н326СМ197";"ООО Автостандарт";"013187";"SKODA OCTAVIA";"7727658557";"1087746947782";
16046;"Р990НЕ197";"ЧЕЛКИН АНАТОЛИЙ ВИКТОРОВИЧ";"МСК 008787";"KIA ED (CEED)";"505100859416";"311774627001013";
16047;"Т865ХУ199";"ООО ЛАС";"008791";"RENAULT LOGAN SR";"7714778600";"1097746200870";
16048;"У633ХС199";"АГАЕВ ЭЛЬШАН МАЛИК ОГЛЫ";"008797";"HYUNDAI ELANTRA 1.6GLS AT";"771301701380";"311774620900332";
16049;"Е805МС33";"ДОЛГАНОВ СЕРГЕЙ АНАТОЛЬЕВИЧ";"008808";"SUBARU LEGACY";"330902716880";"309333529200042";
16050;"М606МЕ40";"Лапкина Наталья Васильевна";"014056";"CHEVROLET KLAN";"402315314848";"311402322200030";
16051;"Н374ЕН40";"Фараджов Расул Байлар оглы";"017777";"FORD FOCUS";"401301830150";"311400126200012";
16052;"Х213ВУ199";"ВОРОНИНА ВЕРА ВИКТОРОВНА";"008828";"HYUNDAI ACCENT";"772490668000";"311774619900372";
16053;"О251МР67";"ЭЙВАЗОВ РАВАН СОФАР ОГЛЫ";"008845";"VAZ 21124";"672304302632";"311672222200021";
16054;"М308ЕВ71";"САМЕДОВ САХАВАТ МУСТАФА ОГЛЫ";"008852";"DAEWOO NEXIA";"711504389601";"311715419300071";
16055;"Н410ОТ197";"ООО КтК";"008862";"FORD MONDEO";"7722664268";"5087746530284";
16056;"Е572УА177";"АРТАСОВ ЮРИЙ ВЛАДИМИРОВИЧ";"008876";"HYUNDAI ACCENT";"771502266539";"308770000301155";
16057;"Е731РН190";"МУСТАФАЕВ ЭЛЬХАН АЛТАЙ ОГЛЫ";"021766";"HYUNDAI SOLARIS";"771608463103";"311501803300059";
16058;"Р886ОУ190";"АБРАМОВ ИЗИК ПИНХАСОВИЧ";"008886";"HONDA CIVIC";"263211610815";"311501823600024";
16059;"Е359КК190";"новожилов павел алексеевич";"008893";"PEUGEOT PARTNER";"500303924453";"311500322000021";
16060;"Х878ОМ197";"ЗАО Киселиха";"008898";"Chevrolet KLAN J200/CHEVROLETL";"7713686642";"1097746284602";
16061;"Х589ОМ197";"ЗАО Киселиха";"008903";"Chevrolet KLAN (J200/CHEVROLET)";"7713686642";"1097746284602";
16062;"У120СО199";"Сизов Михаил Алексеевич";"008914";"Kia yed (seyed)";"771904841394";"309774621500068";
16063;"Х844НВ197";"Мусаев Алекпер Карам Оглы";"008917";"Ford Focus";"771865008468";"311234321700164";
16064;"О767РТ197";"РОССИУС АЛЕКСАНДР ПАВЛОВИЧ";"011474";"CHEVROLET KLAN (J200/CHEVROLET LA)";"772003264873";"308770000167678";
16065;"Н193НА197";"КАНИБОЛОЦКИЙ ЕВГЕНИЙ АЛЬБЕРТОВИЧ";"008936";"HYUNDAI ACCENT";"260301924948";"311774623601090";
16066;"Н135АА197";"ШИЛОВ АЛЕКСАНДР НИКОЛАЕВИЧ";"008953";"FORD TRANSIT TOURNEO";"341001212910";"311774627700349";
16067;"М801ХС199";"ПЕТРОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ";"008958";"LADA 21154 SAMARA";"772074346508";"310774608401400";
16068;"У268НВ197";"ПЕТРОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ";"008965";"HYUNDAI SOLARIS";"772074346508";"310774608401400";
16069;"М748МК40";"БОЙЧЕНКО ИГОРЬ ВЛАДИМИРОВИЧ";"008973";"SKODA YETI";"400902355789";"311400126400026";
16070;"Н363МР190";"ЮРЧЕНКО ВЛАДИСЛАВ ВИКТОРОВИЧ";"008984";"CHEVROLET CRUZE";"505301532900";"311505306000028";
16071;"Р226АУ190";"АРТЕМЬЕВ ОЛЕГ ВЛАДИМИРОВИЧ";"008993";"SAAB 9000";"501600058801";"307503806400031";
16072;"О519НА199";"Дронов Игорь Владимирович";"009001";"RENAULT LOGAN SR";"771606033000";"310774609701303";
16073;"С944КУ197";"Ташликович Владимир Михайлович";"009010";"FORD MONDEO";"711502577173";"308715404400099";
16074;"М315КК197";"ООО АТП ЧИЖИК";"009024";"CHEVROLET KLAL EPICA";"7733708816";"1097746499564";
16075;"Х370ОУ197";"ООО АХПАРУС";"009046";"Fiat Albea";"7723787047";"1117746079670";
16076;"С698ОУ197";"ООО ТАКСИ";"009051";"Peugeot Partner";"7714526095";"1037789018849";
16077;"С574ОУ197";"ООО ТАКСИ";"009056";"Peugeot Partner";"7714526095";"1037789018849";
16078;"В138ОС197";"ООО Интранс";"009063";"Renault Logan SR";"7705843411";"1087746666457";
16079;"В502ОС197";"ООО Интранс";"009068";"R Logan";"7705843411";"1087746666457";
16080;"А717РХ199";"МАМЕДОВ НУРАЛАН ИБРАГИМОВИЧ";"009077";"KIA SPECTRA FB2272";"771471395203";"310774635101190";
16081;"Х319СЕ177";"ВАРДАНЯН САМВЕЛ ИВАНОВИЧ";"009081";"DAEWOO LEGANZA";"771822885640";"310774633000512";
16082;"К486АТ123";"Шаханов Владимир Сергеевич";"009085";"Hyundai Accent";"230210487240";"309230211900015";
16083;"К099МВ197";"Перов Петр Сергеевич";"009087";"Hyundai Solaris";"771701912089";"311774625700753";
16084;"К564ЕТ199";"БОЧАРОВ АЛЕКСАНДР СЕРГЕЕВИЧ";"009102";"OPEL ZAFIRA 1.8 16V ELEGANSE";"773371067499";"311774628500228";
16085;"Н909ОР197";"Григорян Егиш Суренович";"009111";"GAZ 24";"771900077393";"311774624300578";
16086;"А099ОТ197";"Пугачев Амир Равильевич";"009118";"MERCEDES-BENZ C200";"773322930377";"309774609201147";
16087;"Т549МТ199";"УДАЛОВА НАТАЛЬЯ ВИКТОРОВНА";"009132";"MOSKVICH 214145";"773408961987";"311774628300927";
16088;"Н143ХЕ150";"КОЛЕДА ДМИТРИЙ МИХАЙЛОВИЧ";"009144";"FORD FOCUS";"524700266440";"310503110900041";
16089;"ЕО16877";"ООО НЖТ";"009149";"FORD FOCUS";"7719719679";"1097746142306";
16090;"ЕО16577";"ООО НЖТ";"009151";"FORD FOCUS";"7719719679";"1097746142306";
16091;"ЕО18677";"ООО НЖТ-ЗАПАД";"009157";"FORD FOCUS";"7719755444";"1107746566542";
16092;"ЕО17777";"ООО НЖТ-ЗАПАД";"009162";"FORD FOCUS";"7719755444";"1107746566542";
16093;"С143РВ197";"ОАО Автокомбинат №1";"МСК009695";"FORD MONDEO";"7730036250";"1037739234037";
16094;"Х355ОО197";"ОАО Автокомбинат №1";"МСК009700";"FORD MONDEO";"7730036250";"1037739234037";
16095;"Р405ОС197";"ШКРАБО АЛЕКСАНДР ПЕТРОВИЧ";"МСК 009704";"MITSUBISHI GRANDIS 2.4";"400705017117";"311774630600442";
16096;"Х316ОК197";"Спешков Виктор Борисович";"МСК 009713";"HYUNDAI SOLARIS";"771373886098";"311774626500253";
16097;"А133ОУ197";"КУТУЗОВ ДЕНИС ИГОРЕВИЧ";"МСК009720";"TOYOTA PRIUS";"772600301007";"310774613800441";
16098;"К697ВВ21";"ГАДОЕВА СВЕТЛАНА ВЛАДИМИРОВНА";"МСК009737";"TOYOTA COROLLA";"211201661082";"311213629200013";
16099;"У541МХ197";"Садыгова Альфия Равильевна";"МСК009734";"Renault SR";"772918845672";"311774630100993";
16100;"М470РА197";"Маслюк Олеся Вячеславовна";"МСК009742";"Renault Logan SR";"773375955921";"311774625501040";
16101;"ЕО21477";"ООО ЦПК";"МСК 009749";"RENAULT LOGAN";"7720583542";"5077746757688";
16102;"О353ОТ197";"Шмаков Дмитрий Валерьевич";"МСК009743";"Ford Mondeo";"772815036077";"310774603400518";
16103;"А071РЕ197";"ООО РентаТайм";"МСК009770";"Renault SR";"7728755465";"1107746945228";
16104;"У865ОМ197";"ЗАО Киселиха";"МСК 009999";"SKODA OCTAVIA TOUR";"7713686642";"1097746284602";
16105;"Т299ОР197";"Апресов Рома Робертович";"МСК009823";"TOYOTA COROLLA";"771565207649";"311774628000995";
16106;"О213ОУ77";"ПАХОМУШКИН МИХАИЛ НИКОЛАЕВИЧ";"МСК 026058";"CHERY A13";"771503618399";"311774631500573";
16107;"У185ОХ197";"Блинов Алексей Евгеньевич";"МСК 009838";"MAZDA 6";"773116661432";"306770000279395";
16108;"У376ОХ197";"Блинов Алексей Евгеньевич";"МСК 009839";"DAEWOO NEXIA";"773116661432";"306770000279395";
16109;"Р170МК197";"ЕЛИШЕВ КОНСТАНТИН ВЕНИАМИНОВИЧ";"МСК 009898";"FORD MONDEO";"773712576996";"308770000113153";
16110;"В137РМ197";"ОАО 14 ТМП";"МСК 009906";"Chevrolet LACETTI KLAHJ200";"7703062780";"1027739272175";
16111;"О257ОК197";"ЗАО НьюМоскоуТакси";"МСК 024954";"HYUNDAI SOLARIS GIMT";"7729608826";"5087746056833";
16112;"Т860ОС197";"БУДКО АЛЕКСЕЙ ГЕННАДЬЕВИЧ";"МСК 009945";"VOLKSWAGEN POLO";"771594609790";"311774631301153";
16113;"Е668РК197";"Болквадзе Эмзари Ильич";"МСК 009964";"FORD FOCUS";"771465132855";"311774627801467";
16114;"Т344НО197";"Нувахова Людмила Элезировна";"МСК 009965";"DAEWOO NEXIA";"771465109503";"309774614200491";
16115;"У908ОХ197";"САМХАРАШВИЛИ ЗАЗА МИХАЙЛОВИЧ";"МСК 009979";"MERCEDES BENZ E 280 CDI";"773179455383";"311774611900885";
16116;"Н722РР190";"АХМАТХАНОВ УМАР УМАРХАДЖИЕВИЧ";"МСК010018";"CHEVROLET LACETTI";"081200837335";"306264512200032";
16117;"К268ВР199";"БЛАГА ВАЛЕРИЙ БОРИСОВИЧ";"МСК 010032";"KIA ED (CEE`D)";"772458912493";"304770000168715";
16118;"У231РВ190";"АКУЛОВ НИКОЛАЙ СЕРГЕЕВИЧ";"МСК010041";"CHEVROLET CRUZE";"504801191252";"311504830400010";
16119;"В964РВ197";"ООО Сплайн-Транс";"МСК 010058";"HYUNDAI SOLARIS";"7721524620";"1057746226922";
16120;"В962РВ197";"ООО Сплайн-Транс";"МСК 010060";"HYUNDAI SOLARIS";"7721524620";"1057746226922";
16121;"В161РТ99";"ХОДОРОЖА КИРИЛ";"МСК 010082";"VAZ 21102";"771974218909";"311774621600791";
16122;"С733ТХ199";"ОАО Таксомоторный парк-12";"МСК 010091";"Ford Focus";"7736055210";"1027700291926";
16123;"С613ТХ199";"ОАО Таксомоторный парк-12";"МСК 010096";"Ford Focus";"7736055210";"1027700291926";
16124;"Х342ОО197";"ЕРОШКИН АЛЕКСАНДР АНАТОЛЬЕВИЧ";"МСК 009099";"MAZDA 626 KOMBI 1.9";"773101505328";"311774622301048";
16125;"Х841УУ197";"ГАЛИМОВ РУСТАМ АБДЛАХАТОВИЧ";"МСК 024384";"RENAULT LAGUNA";"773303472308";"309774603700911";
16126;"У713ХК199";"СЕРЕБРЯКОВ СЕРГЕЙ ИВАНОВИЧ";"МСК 004971";"VOLGA SIBER";"772341051193";"311774621700534";
16127;"У027УХ177";"Кордзахия  Мераби Заурович";"МСК 004972";"ROVER 620";"772770944083";"304770000509750";
16128;"А926АХ197";"Дмитриев Андрей Михайлович";"МСК 005014";"PEUGEOT PARTNER";"772970154290";"304770000293452";
16129;"М559ЕА199";"Котельников Константин Константинович";"МСК 005005";"MERCEDES-BENZ E230";"773379841330";"311774622200960";
16130;"Н432КТ197";"АГАПЕНКОВ ВИТАЛИЙ НИКОЛАЕВИЧ";"МСК 005015";"DAEWOO NEXIA";"772771864264";"310774635700036";
16131;"К218КУ199";"Самошкин Игорь Вадимович";"МСК 005024";"Skoda Octavia";"772000660773";"311774622200254";
16132;"Н507КО197";"РУЛЬНОВ СЕРГЕЙ ВЛАДИМИРОВИЧ";"МСК 005016";"HYUNDAI ELANTRA 1.6 GLS AT";"771583142137";"311774604600130";
